Product,Name,Product ISIN,Product Line,Product Type,Product Type Symbol,Liquidity Class,Trading Environment,Partition,Currency,US Approval Type,Settlement Type,Contract Size,Tick Size,Tick Value,Max Order Qty (TSL),Max TES Qty (TSL),Max Future Spread Qty (TSL),Max Market Order Qty,Position Limit,Pre Trade Limits,Underlying,Underlying ISIN,Underlying Name,Underlying Category
GOAF,FUT ON ALPHABET INC. REG.SH.A,DE000A11RNQ5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GOO,US02079K3059,ALPHABET INC.REG.SHAR. A,STOCK_EQUITIES
GOB,OPT ON SAINT-GOBAIN,FR0000125007,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOB1,1ST FRIDAY OPT ON SAINT-GOBAIN,DE000A1630J1,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOB2,2ND FRIDAY OPT ON SAINT-GOBAIN,DE000A1630K9,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOB4,4TH FRIDAY OPT ON SAINT-GOBAIN,DE000A1630L7,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOB5,5TH FRIDAY OPT ON SAINT-GOBAIN,DE000A1630M5,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOBG,FUT ON SAINT-GOBAIN,DE000A0YKYH2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOBP,FUT ON PHY Compagnie,DE000A2YZH97,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,1366463,TES only,GOB,FR0000125007,SAINT-GOBAIN,STOCK_EQUITIES
GOCF,FUT ON ALPHABET INC. REG SH. C,DE000A11RNR3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GGQ7,US02079K1079,ALPHABET INC. REG SHARES,STOCK_EQUITIES
GOSF,FUT ON GOLDMAN SACHS GROUP INC,DE000A0SYEH7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GOS,US38141G1040,GOLDMAN SACHS GROUP INC.,STOCK_EQUITIES
GRB,OPTION ON SEB,FR0000121709,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,60595,TES only,GRB,FR0000121709,SEB S.A.,STOCK_EQUITIES
GRBF,FUT ON SEB,DE000A1RRPM7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,60595,TES only,GRB,FR0000121709,SEB S.A.,STOCK_EQUITIES
GSKH,FUT ON GLAXOSMITHKLINE PLC,DE000A2BM1A4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GSK,GB0009252882,GLAXO SMITHKLINE,STOCK_EQUITIES
GTQF,FUT ON SIEMENS GAMESA R ENERGY,DE000A0JY3N3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,GTQ1,ES0143416115,SIEMENS GAMESA RENEW. EN,STOCK_EQUITIES
GTQP,FUT ON SIEMENS GAMESA R ENERGY,DE000A2G9UE7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,560751,TES only,GTQ1,ES0143416115,SIEMENS GAMESA RENEW. EN,STOCK_EQUITIES
GXI,OPT ON GERRESHEIMER,DE000A0LD6E6,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,70611,TES only,GXI,DE000A0LD6E6,GERRESHEIMER AG,STOCK_EQUITIES
GXIF,FUT ON GERRESHEIMER AG,DE000A0YK7C4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,70611,TES only,GXI,DE000A0LD6E6,GERRESHEIMER AG,STOCK_EQUITIES
GXO,OPTION ON GLAXOSMITHKLINE,GB0009252882,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.5,0.5,5000,250000,50000,999999,1247128,TES only,GSK,GB0009252882,GLAXO SMITHKLINE,STOCK_EQUITIES
GYC,OPT ON GRAND CITY PROPRETIES,LU0775917882,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,258433,TES only,GYC,LU0775917882,GRAND CITY PROPRETIES SA,STOCK_EQUITIES
GZF,OPT ON ENGIE,FR0010208488,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZF1,1ST FRIDAY OPT ON ENGIE,DE000A1630N3,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZF2,2ND FRIDAY OPT ON ENGIE,DE000A1630P8,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZF4,4TH FRIDAY OPT ON ENGIE,DE000A1630Q6,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZF5,5TH FRIDAY OPT ON ENGIE,DE000A1630R4,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZFH,FUT ON ENGIE,DE000A2YY3Y9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
GZFQ,FUT ON PHY ENGIE,DE000A2YY303,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Physical,100,0.0001,0.0001,5000,250000,50000,500,4648959,TES only,GZF,FR0010208488,ENGIE,STOCK_EQUITIES
H24F,FUT ON HOME24 SE,DE000A2L0NY2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,43311,TES only,H24,DE000A14KEB5,HOME24 SE,STOCK_EQUITIES
H2EI,HEIDELBERGCEMENT DIVIDEND FUT,DE000A2X2JR6,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H1ED,XC000A2X2F10,HEIDELBERGCEMENT DIVIDEN,STOCK_DIVIDEND
H2EN,FUT ON HENKEL PREF. DIVIDEND,DE000A13RNU3,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H2ED,XC000A13RMQ1,HENKEL PREF. DIVIDEND,STOCK_DIVIDEND
H2MI,HERMES DIVIDEND FUT,DE000A2X2J06,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H2MD,XC000A2X2GA6,HERMES DIVIDENDS,STOCK_DIVIDEND
H2NK,HEINEKEN DIVIDEND FUT,DE000A3CLME2,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H1ND,XC000A3CLNE2,HEINEKEN DIVIDEND,STOCK_DIVIDEND
H2SB,HSBC HOLDINGS PLC DIVIDEND FUT,DE000A1KD0F6,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,USD,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H2SD,XC000A1KD0U3,HSBC DIVIDENDS,STOCK_DIVIDEND
H3OL,FUT ON HOLCIM LTD DIVIDEND,DE000A2G9QU1,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,CHF,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,H2OD,XC000A13RMR9,HOLCIM LTD DIVIDEND,STOCK_DIVIDEND
HALF,FUT ON HALLIBURTON CO.,DE000A0YKQ79,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HAL,US4062161017,HALLIBURTON CO.,STOCK_EQUITIES
HDB,OPTION ON AZIMUT HOLDING S.P.A,IT0003261697,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,500,0.0005,0.0005,5000,250000,50000,999999,54172,TES only,HDB,IT0003261697,AZIMUT HOLDING S.P.A.,STOCK_EQUITIES
HDBJ,FUT ON AZIMUT HOLDING S.P.A.,DE000A11RRD4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,27086,TES only,HDB,IT0003261697,AZIMUT HOLDING S.P.A.,STOCK_EQUITIES
HDD,OPT ON HEIDELB.DRUCKM. AG,DE0007314007,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,638456,TES only,HDD,DE0007314007,HEIDELBERGER DRUCKMASCHI,STOCK_EQUITIES
HDDG,FUT ON HEIDELBERGER DRUCKMA.,DE000A1KDYE1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,638456,TES only,HDD,DE0007314007,HEIDELBERGER DRUCKMASCHI,STOCK_EQUITIES
HDFF,FUT ON THE HOME DEPOT INC.,DE000A0SYEL9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HDF,US4370761029,THE HOME DEPOT INC.,STOCK_EQUITIES
HE9F,FUTURES ON HERA SPA,DE000A1N55Y5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,194869,TES only,HER,IT0001250932,HERA SPA,STOCK_EQUITIES
HEFG,FUT ON HEIDELBERGCEMENT,DE000A1A40P2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,369402,TES only,HEI,DE0006047004,HEIDELBERGCEMENT,STOCK_EQUITIES
HEHF,FUT ON HEINEKEN HOLDING,DE000A0JY522,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,250442,TES only,HEH,NL0000008977,HEINEKEN HOLDING,STOCK_EQUITIES
HEI,OPT ON HEIDELBERGCEMENT,DE0006047004,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,369402,TES only,HEI,DE0006047004,HEIDELBERGCEMENT,STOCK_EQUITIES
HELG,FUT ON HELVETIA HOLDING AG,DE000A2YY329,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,81935,TES only,HELN,CH0466642201,HELVETIA AG,STOCK_EQUITIES
HELN,OPTION ON HELVETIA,CH0466642201,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,10,0.01,0.01,5000,250000,50000,999999,819355,TES only,HELN,CH0466642201,HELVETIA AG,STOCK_EQUITIES
HEN,OPT ON HENKEL AG & CO KGAA,DE0006048408,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,252002,TES only,HEN,DE0006048408,HENKEL AG & CO. KGAA ST.,STOCK_EQUITIES
HEN3,OPT ON HENKEL AG & CO. KGAA VZ,DE0006048432,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,445407,TES only,HEN3,DE0006048432,HENKEL AG & CO. KGAA VZ.,STOCK_EQUITIES
HENG,FUT ON HENKEL AG & CO. KGAA VZ,DE000A0MEZL9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,445407,TES only,HEN3,DE0006048432,HENKEL AG & CO. KGAA VZ.,STOCK_EQUITIES
HESF,FUT ON HENKEL AG & CO. KGAA ST,DE000A0MEWU7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,252002,TES only,HEN,DE0006048408,HENKEL AG & CO. KGAA ST.,STOCK_EQUITIES
HFG,OPT ON HelloFresh SE,DE000A161408,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,349451,TES only,HFG,DE000A161408,HELLOFRESH SE,STOCK_EQUITIES
HFGF,FUT ON HelloFresh SE,DE000A26RBV8,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,349451,TES only,HFG,DE000A161408,HELLOFRESH SE,STOCK_EQUITIES
HHFA,OPT ON HAM. HAFEN U. LOG. AG,DE000A0S8488,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,55321,TES only,HHL,DE000A0S8488,HAMBURGER HAFEN U. LOGIS,STOCK_EQUITIES
HLA,OPT ON HAPAG-LLOYD AG,DE000HLAG475,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,146320,TES only,HLA,DE000HLAG475,HAPAG-LLOYD AG,STOCK_EQUITIES
HLAF,FUT ON HAPAG-LLOYD AG,DE000A2L0QX7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,146320,TES only,HLA,DE000HLAG475,HAPAG-LLOYD AG,STOCK_EQUITIES
HLE,HELLA GMBH & CO KGAA,DE000A13SX22,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,111111,TES only,HLE,DE000A13SX22,HELLA GMBH & CO KGAA,STOCK_EQUITIES
HLEF,FUT ON HELLA GMBH & CO KGAA,DE000A13RPX2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,111111,TES only,HLE,DE000A13SX22,HELLA GMBH & CO KGAA,STOCK_EQUITIES
HMI,OPTION ON HERMES INTER.,FR0000052292,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,10,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,87887,TES only,HMI,FR0000052292,HERMES INTRNATIONAL,STOCK_EQUITIES
HMII,FUT ON HERMES INTERNATIONAL,DE000A163QD6,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,87887,TES only,HMI,FR0000052292,HERMES INTRNATIONAL,STOCK_EQUITIES
HMSG,FUT ON HAMMERSON,DE000A0YKYL4,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HMS,GB00BK7YQK64,HAMMERSON,STOCK_EQUITIES
HNK,OPT ON HEINEKEN,NL0000009165,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,595011,TES only,HNK,NL0000009165,HEINEKEN N.V.,STOCK_EQUITIES
HNKF,FUT ON HEINEKEN,DE000A0JY530,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,595011,TES only,HNK,NL0000009165,HEINEKEN N.V.,STOCK_EQUITIES
HNR1,OPT ON HANNOVER RUECK SE,DE0008402215,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,150083,TES only,HNR1,DE0008402215,HANNOVER RUECK SE,STOCK_EQUITIES
HNRN,FUT ON HANNOVER RUECK SE,DE000A2QAFC5,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,150083,TES only,HNR1,DE0008402215,HANNOVER RUECK SE,STOCK_EQUITIES
HOLI,FUT ON LAFARGEHOLCIM,DE000A164AK3,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,CHF,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,1267428,TES only,HOLN,CH0012214059,HOLCIM N,STOCK_EQUITIES
HOLN,OPT ON LAFARGEHOLCIM,CH0012214059,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,1267428,TES only,HOLN,CH0012214059,HOLCIM N,STOCK_EQUITIES
HOM,OPT ON NEINOR HOMES SLU,ES0105251005,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,143236,TES only,HOM,ES0105251005,NEINOR HOMES SLU,STOCK_EQUITIES
HONF,FUT ON HONEYWELL INTERNAT,DE000A0YK9N7,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HON,US4385161066,HONEYWELL INTERNATIONAL,STOCK_EQUITIES
HOT,OPT ON HOCHTIEF,DE0006070006,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,55776,TES only,HOT,DE0006070006,HOCHTIEF,STOCK_EQUITIES
HOTG,FUT ON HOCHTIEF,DE000A160996,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,55776,TES only,HOT,DE0006070006,HOCHTIEF,STOCK_EQUITIES
HPQF,FUT ON HP INC.,DE000A0SYEK1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,USD,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HPQ,US40434L1052,HP INC,STOCK_EQUITIES
HSB,OPTION ON HSBC,GB0005405286,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,GBX,NONE,Physical,1000,0.25,0.25,5000,250000,50000,999999,5145814,TES only,HSBA,GB0005405286,HSBC HOLDINGS PLC,STOCK_EQUITIES
HSBG,FUT ON HSBC HOLDINGS PLC,DE000A0YK2Y9,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,GBX,NONE,Cash,1000,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HSBA,GB0005405286,HSBC HOLDINGS PLC,STOCK_EQUITIES
HUAF,FUT ON OBRASCN HUA. LAIN S.A.,DE000A11RNS1,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,HUA,ES0142090317,OBRASCON HUA. LAIN S.A.,STOCK_EQUITIES
HUB,OPT ON Huber+Suhner,CH0030380734,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,8,CHF,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,46848,TES only,HUB,CH0030380734,Huber+Suhner,STOCK_EQUITIES
HUKF,FUT ON HUHTAMAKI,DE000A0JY464,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,239363,TES only,HUKI,FI0009000459,HUHTAMAEKI VAN LEER OYJ,STOCK_EQUITIES
I2BE,IBERDROLA DIVIDENDS,DE000A1EZJG3,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1BD,XC000A1DKDD9,IBERDROLA DIVIDENDS,STOCK_DIVIDEND
I2BM,IBM CORP DIV. FUTURES,DE000A11Q976,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,USD,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I2BD,XC000A11Q9K0,INTL BUSINESS MACH.CORP,STOCK_DIVIDEND
I2FX,INFINEON DIVIDEND FUT,DE000A2X2JM7,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I2FD,XC000A2X2FX0,INFINEON DIVIDENDS,STOCK_DIVIDEND
I2IL,EXOR DIVIDEND FUT,DE000A2YYYA4,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I2ID,XC000A2X2GY6,EXOR DIVIDENDS,STOCK_DIVIDEND
I2NN,ING GROEP DIVIDENDS,DE000A1EZJH1,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1ND,XC000A1DKDE7,ING GROEP DIVIDENDS,STOCK_DIVIDEND
I2NR,INTL CONS AIR DIVIDEND FUT,DE000A2YYX23,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1508.3357,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I3ND,XC000A2X2GQ2,INTL CONS AIR DIVIDENDS,STOCK_DIVIDEND
I2NT,INTEL CORP DIV. FUTURES,DE000A11Q968,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,USD,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I2ND,XC000A11Q9J2,INTEL CORP,STOCK_DIVIDEND
I2TK,ANHEUSER-BUSH INBEV DIVIDENDS,DE000A1EZH76,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1TD,XC000A1DKC85,ANHEUSER-BUSH INBEV DIVI,STOCK_DIVIDEND
I2XD,FUT ON INDITEX DIVIDENDS,DE000A2RN9M3,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1007.8403,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1XD,XC000A1L19Z4,INDITEX DIVIDENDS,STOCK_DIVIDEND
I3ES,INTESA SANPAOLO DIVIDENDS,DE000A1KQNR8,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1ED,XC000A1DKDF4,INTESA SANPAOLO DIVIDEND,STOCK_DIVIDEND
I3XD,FUT ON INDITEX DIVIDENDS,DE000A26RC64,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1XD,XC000A1L19Z4,INDITEX DIVIDENDS,STOCK_DIVIDEND
I4SP,FUT ON ARCELORMITTAL DIVIDENDS,DE000A2GF9K0,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1000,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1SD,XC000A1DKC93,ARCELORMITTAL DIVIDENDS,STOCK_DIVIDEND
I8PG,FUT ON INTERPARFUMS S.A.,DE000A11RYC2,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,999999999,TES only,I8P,FR0004024222,INTERPARFUMS S.A.,STOCK_EQUITIES
I8XD,FUT ON INDITEX DIVIDENDS,DE000A2DBQZ9,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1022.1281,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1XD,XC000A1L19Z4,INDITEX DIVIDENDS,STOCK_DIVIDEND
I9XD,FUT ON INDITEX DIVIDENDS,DE000A2HAAU7,FUTURE,SINGLE STOCK DIVIDEND FUTURES,FSTK,,T7,6,EUR,NONE,Cash,1016.3831,0.001,0.001,5000,250000,50000,9999,999999999,TES only,I1XD,XC000A1L19Z4,INDITEX DIVIDENDS,STOCK_DIVIDEND
IBAF,FUT ON ION BEAM APPLICATIONS,DE000A160H96,FUTURE,SINGLE STOCK FUTURES,FSTK,,T7,6,EUR,NONE,Cash,100,0.0001,0.0001,5000,250000,50000,500,59793,TES only,IBA,BE0003766806,ION BEAM APPLICATIONS S.,STOCK_EQUITIES
IBE,OPT ON IBERDROLA,ES0144580Y14,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,14542106,TES only,IBE,ES0144580Y14,IBERDROLA SA,STOCK_EQUITIES
IBE1,1ST FRIDAY OPT ON IBERDROLA,DE000A1630S2,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,14542106,TES only,IBE,ES0144580Y14,IBERDROLA SA,STOCK_EQUITIES
IBE2,2ND FRIDAY OPT ON IBERDROLA,DE000A1630T0,OPTION,SINGLE STOCK OPTIONS,OSTK,3,T7,9,EUR,NONE,Physical,100,0.01,0.01,5000,250000,50000,999999,14542106,TES only,IBE,ES0144580Y14,IBERDROLA SA,STOCK_EQUITIES
